# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.6 on 2021-08-24 at 02:53:39
#
# Requested input R.A. = 226.10408242258 degrees
# Requested input Dec. = 10.49422183753 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2459451 days
# Authenticated program IDs = 1, 2
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://zwicky.tf/vgt
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
 533 531 8 2 ZTF_r 1580356433015 0 1.7619 202.882 9.67306 26.2627 6.7128e-06 0.0252858 0.114813 1.18136e-05 535 30. 0.067519 0.067562 20.0888 26.2627 1 2459334.8564352 531120230 -3590.13453353586 40.1452168631288 -99.4790698890637 5.13278499238792 -3248.33978288194 73.9915180102389 -44.1971948427933 1.05065353176495 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 534 531 8 2 ZTF_i 1581357083015 33554432 2.1981 169.938 11.0761 25.1096 9.5638e-06 0.0422685 0.188827 4.61827e-05 499 30. 0.078664 0.075605 18.5867 25.1096 2 2459335.8570833 531120330 -1962.76427614545 50.9372113020372 -42.8635149098303 1.43894510237916 -2058.12946721247 90.8585642838018 -22.8045765847285 1.05159484664974 0.11624348112185 16.7769996261597 0.0209999997168779 0.850000023841858 -0.063000001013279 2458173.984468 2458332.659340 0
 535 531 8 2 ZTF_g 1582289393015 0 2.5013 101.911 4.02075 26.2547 8.5132e-06 0.0284605 -0.0814314 1.5148e-05 532 30. 0.086512 0.067204 20.6743 26.2547 2 2459336.7893981 531120130 -1970.30746949339 19.3783555408826 -113.102416785585 2.96229338030893 -1960.44262717861 32.1706717594971 -61.3492418132022 1.05681085177219 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 536 531 8 2 ZTF_g 1582290333015 0 2.8479 101.708 4.04733 26.2536 1.10225e-05 0.0324743 -0.079788 1.9787e-05 531 30. 0.085385 0.076701 20.5649 26.2536 1 2459336.7903356 531120130 -1935.72645197459 24.3455099641282 -88.4463488997688 1.76654468542753 -1961.12787389015 37.0813414569379 -53.2433861716381 1.08216703487831 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 537 531 8 2 ZTF_r 1582332593015 0 1.8211 194.944 5.02224 26.229 5.9776e-06 0.0237431 0.110635 1.04501e-05 532 30. 0.067328 0.061851 20.7318 26.229 2 2459336.8325926 531120230 -3416.76910963474 21.7670178676852 -174.610959730438 11.6606029705951 -3072.79083185884 39.5896236537374 -78.1388144014882 1.05077105031235 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 538 531 8 2 ZTF_r 1582336953015 0 1.8889 195.221 5.17672 26.2333 5.8243e-06 0.0234921 0.106285 1.02612e-05 532 30. 0.064704 0.063785 20.6766 26.2333 1 2459336.836956 531120230 -3418.84773053537 23.0749448421856 -164.813919658211 8.74953165858257 -3138.06626865424 41.65435897773 -75.8432347311122 1.05442587732779 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 539 531 8 2 ZTF_r 1582377283015 0 2.2511 194.233 6.77935 26.2207 6.4161e-06 0.0246244 0.119132 1.13049e-05 532 30. 0.068682 0.066956 20.2381 26.2207 2 2459336.8772801 531120230 -3295.54801259483 32.8945309602778 -111.444527207039 3.87655107639524 -3085.29401996964 55.2452463865677 -56.2233650108484 1.06859772969434 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 540 531 8 2 ZTF_g 1582427883015 0 2.1733 99.5017 7.83895 26.2173 1.2147e-05 0.0334305 -0.039452 2.28675e-05 513 30. 0.070106 0.067911 20.0575 26.2173 2 2459336.9278819 531120130 -1999.13215436475 36.2170537719783 -61.4020947768895 1.79140662034888 -1981.23032120612 64.0993626626545 -31.1169087890389 1.04877368505398 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 541 531 8 2 ZTF_r 1584277933015 0 1.9508 194.536 6.07407 26.2192 5.9641e-06 0.023775 0.109168 1.04701e-05 532 30. 0.068656 0.065646 20.4836 26.2192 2 2459338.7779398 531120230 -3472.92955196224 25.1327486644216 -153.71306653015 8.08308134935084 -3192.45086090415 45.0067844732784 -71.4103937604764 1.05468993668822 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 542 531 8 2 ZTF_g 1584314283015 0 2.241 103.646 4.82879 26.2859 8.6774e-06 0.0287249 -0.0990625 1.53657e-05 531 30. 0.070269 0.066785 20.6015 26.2859 2 2459338.8142824 531120130 -2086.19852722766 24.7938154941901 -93.5981081235181 2.57748469477301 -2048.88710336871 43.6013563528561 -47.3078511411335 1.04785344943796 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 543 531 8 2 ZTF_i 1584355873015 0 2.5656 290.578 6.59157 25.6657 2.9928e-06 0.0248048 0.192064 1.51103e-05 535 30. 0.083305 0.080803 19.6027 25.6657 2 2459338.8558796 531120330 -3191.2639916982 34.5398181876804 -102.777366601473 2.97618249734427 -3195.59543216807 56.8329643505432 -56.6065484710417 1.07853847878675 0.11624348112185 16.7769996261597 0.0209999997168779 0.850000023841858 -0.063000001013279 2458173.984468 2458332.659340 0
 544 531 8 2 ZTF_r 1584379073015 0 2.2154 196.559 6.0697 26.2366 6.1539e-06 0.0241139 0.114781 1.08408e-05 530 30. 0.068699 0.066754 20.3748 26.2366 2 2459338.8790741 531120230 -3397.78849376675 29.2904153095421 -129.040373914722 5.05954858248437 -3224.98424687503 48.9842858944668 -66.2805355236107 1.067770824681 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 545 531 8 2 ZTF_g 1584423493015 0 2.4076 100.491 5.89703 26.2281 9.9739e-06 0.0302247 -0.0486348 1.84413e-05 514 30. 0.071069 0.068756 20.3255 26.2281 2 2459338.9234954 531120130 -1989.98565638568 30.1448618524658 -73.4330301293243 1.9433541385123 -1960.03272532319 49.957092442147 -39.4985689125855 1.06818185004858 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 546 531 8 2 ZTF_r 1585297303015 0 1.512 194.542 5.75947 26.2329 5.3878e-06 0.0226516 0.103217 9.5198e-06 534 30. 0.069438 0.073251 20.6775 26.2329 2 2459339.7973032 531120230 -3653.33693833468 21.1073282487959 -192.535698546511 17.7825918341926 -3137.79710504396 41.0059948221326 -77.0358178793481 1.03994909972807 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 547 531 8 2 ZTF_r 1585318143015 0 1.6492 193.844 5.61908 26.2397 5.5148e-06 0.0228989 0.105325 9.74388e-06 534 30. 0.064847 0.068363 20.6724 26.2397 1 2459339.8181481 531120230 -3574.70527293573 21.4903627125996 -185.033897376464 14.0609328759533 -3174.59050925827 40.9038958869922 -78.1336713700233 1.04307836080052 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 548 531 8 2 ZTF_r 1585352333015 0 1.8604 193.129 5.63729 26.2147 6.6524e-06 0.0251094 0.119881 1.16946e-05 533 30. 0.081413 0.064896 20.6145 26.2147 2 2459339.852338 531120230 -3450.65497986383 24.2979023647704 -157.974706147581 9.4502125445529 -3064.93466091464 44.4957123619233 -69.3454943950305 1.049594839316 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 549 531 8 2 ZTF_g 1585373093015 0 1.7229 102.177 4.92285 26.2403 7.1778e-06 0.0261684 -0.0606253 1.27282e-05 532 30. 0.066372 0.071075 20.7626 26.2403 2 2459339.8730903 531120130 -2187.27911058159 21.1019021924332 -115.302148704516 5.42266100325001 -2051.72272699339 40.1172517889345 -51.487604596462 1.04221391818633 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 550 531 8 2 ZTF_g 1585374023015 0 1.7481 101.745 4.95905 26.2376 6.8165e-06 0.0254582 -0.0641157 1.21042e-05 533 30. 0.06578 0.066073 20.7407 26.2376 1 2459339.8740278 531120130 -2138.41966508943 20.9485115415683 -113.551943103594 4.88885885751161 -1987.84594387716 40.2529251498256 -49.7164912420874 1.0397226275439 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 551 531 8 2 ZTF_r 1586332403015 0 2.0369 195.776 5.35817 26.2342 5.9267e-06 0.0238013 0.112098 1.04711e-05 535 30. 0.068296 0.065302 20.6205 26.2342 2 2459340.8324074 531120230 -3408.7624550078 23.6275125284599 -160.484663795779 9.25046372336458 -3187.1953214717 41.9360906415433 -76.5131230939824 1.06014220604744 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 552 531 8 2 ZTF_g 1586376533015 0 2.279 104.107 4.34879 26.2645 7.7096e-06 0.0270646 -0.0690366 1.37694e-05 530 30. 0.078843 0.068195 20.7508 26.2645 2 2459340.8765394 531120130 -2112.30889798542 20.0518977009567 -117.180878420784 3.9434378176928 -2040.60278172751 34.7106494631009 -59.1849011944362 1.05660492529351 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 553 531 8 2 ZTF_r 1586411743015 0 2.5634 194.084 5.56738 26.2111 6.3447e-06 0.0245578 0.119605 1.11988e-05 533 30. 0.072179 0.068953 20.4553 26.2111 2 2459340.9117477 531120230 -3298.25032652708 26.6353458830987 -137.746341944155 4.95243289495072 -3109.25475556707 44.4881662071289 -70.3601886097727 1.07093458875353 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 554 531 8 2 ZTF_r 1587221893015 0 1.4889 189.444 6.22796 26.2027 5.632e-06 0.0228946 0.109963 9.88818e-06 526 30. 0.074161 0.072294 20.5677 26.2027 2 2459341.7218981 531120230 -3571.16020696696 23.7989015180977 -166.919556789182 13.0461564738113 -3069.53749686398 46.2216795742524 -66.856311518206 1.03893551378173 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 555 531 8 2 ZTF_r 1587281653015 0 1.5825 197.451 5.4134 26.2459 4.5169e-06 0.0207156 0.107485 7.93818e-06 533 30. 0.063839 0.066978 20.7275 26.2459 1 2459341.7816551 531120230 -3669.36785397668 19.3990934551643 -210.409147989575 17.5655923415725 -3173.91629784726 37.3594716163254 -85.5283190174445 1.04083919729923 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 556 531 8 2 ZTF_g 1587315373015 0 2.0795 105.43 4.17831 26.3063 7.716e-06 0.0270917 -0.103517 1.37209e-05 533 30. 0.078731 0.062344 20.8123 26.3063 2 2459341.8153704 531120130 -2169.1187132839 19.7262093423371 -122.319158442273 4.51316887657322 -2079.11360255414 36.7594945320608 -56.9408415141124 1.03628031581333 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 557 531 8 2 ZTF_g 1587317243015 0 1.6836 104.356 4.17754 26.2812 6.6556e-06 0.0252396 -0.0788359 1.18303e-05 533 30. 0.066184 0.066603 20.9537 26.2812 1 2459341.8172454 531120130 -2184.11129014981 17.371023310282 -139.863425880661 7.2346412954811 -2060.2911267617 34.3172286474937 -60.4409909478687 1.03403932946143 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 558 531 8 2 ZTF_g 1587358273015 0 2.3843 103.901 4.08338 26.2697 8.9078e-06 0.0289563 -0.0656131 1.57491e-05 530 30. 0.07877 0.070614 20.7183 26.2697 2 2459341.8582755 531120130 -2043.82127388616 21.782003432088 -104.375818532759 2.72644145820379 -2004.64466072932 36.5660127339116 -55.1918545930149 1.06117038100271 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 559 531 8 2 ZTF_i 1587378833015 0 2.2642 290.226 5.9666 25.6779 2.3386e-06 0.0217977 0.192549 1.18917e-05 535 30. 0.068992 0.075632 19.8758 25.6779 2 2459341.878831 531120330 -3293.17313449311 24.4025041981915 -150.118760107571 7.31877614307842 -3197.4762815592 44.7765748905483 -71.8905248146057 1.0500163942097 0.11624348112185 16.7769996261597 0.0209999997168779 0.850000023841858 -0.063000001013279 2458173.984468 2458332.659340 0
 560 531 8 2 ZTF_r 1588312263015 0 1.8139 193.358 5.00478 26.2209 5.2922e-06 0.0223169 0.112611 9.23948e-06 531 30. 0.067696 0.063114 20.7259 26.2209 2 2459342.8122685 531120230 -3460.29432607621 20.3037197280184 -189.579874712819 12.1528536968927 -3072.21672325421 37.3914650635167 -82.7169589207358 1.04906970598853 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 561 531 8 2 ZTF_g 1588356383015 0 2.551 101.715 3.82905 26.2474 9.8941e-06 0.0306331 -0.0672426 1.76534e-05 529 30. 0.087155 0.069992 20.7275 26.2474 2 2459342.8563889 531120130 -1982.14585654292 21.7139741309864 -101.543258092282 2.41614386380815 -2019.32109197645 35.4742665240288 -57.3069307672745 1.06834155502931 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 562 531 8 2 ZTF_r 1588435163015 0 2.4887 187.482 5.26039 26.1819 5.8788e-06 0.0236315 0.121204 1.03832e-05 534 30. 0.069403 0.068683 20.5039 26.1819 2 2459342.935162 531120230 -3280.97890838352 25.1804449088748 -144.942197122963 5.83388595786671 -3123.24568087927 43.1258971681436 -72.909345119857 1.06752390271725 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 563 531 8 2 ZTF_g 1589278813015 0 2.0683 97.5767 4.83811 26.2208 9.0975e-06 0.0293128 -0.101963 1.60314e-05 530 30. 0.074769 0.067034 20.6223 26.2208 1 2459343.7788194 531120130 -2048.43142250497 21.1468044603477 -107.753523618141 3.82364347031182 -1962.02559209035 39.748118878387 -49.6939227081782 1.0356802748789 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 564 531 8 2 ZTF_g 1589279753015 0 1.9535 97.295 4.81989 26.2082 9.534e-06 0.0300588 -0.0819469 1.68692e-05 531 30. 0.073799 0.065691 20.6425 26.2082 2 2459343.7797569 531120130 -2032.25067581234 19.7374421582743 -114.53578782955 4.01016995213099 -1857.54419606941 37.5134110827368 -49.8503017755201 1.03736004459302 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 565 531 8 2 ZTF_r 1589296183015 0 2.2211 186.418 5.79136 26.193 7.3403e-06 0.0264312 0.110072 1.28873e-05 534 30. 0.073803 0.068648 20.3817 26.193 2 2459343.7961806 531120230 -3272.55912256853 28.4434838114711 -127.98512999583 5.45672628094739 -3013.90545393583 50.3743857918287 -60.2330774435972 1.05017860166056 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 566 531 8 2 ZTF_r 1589331793015 0 1.756 185.457 5.81247 26.1741 6.352e-06 0.0244823 0.113637 1.11482e-05 532 30. 0.069739 0.06781 20.5507 26.1741 1 2459343.831794 531120230 -3352.56102712947 24.6749184636455 -151.138729438286 8.38998757459796 -2975.56793401509 45.374725642401 -66.0193205102364 1.05213182693739 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 567 531 8 2 ZTF_r 1589337503015 0 1.539 186.94 5.82544 26.1797 5.5019e-06 0.0227942 0.102574 9.69826e-06 532 30. 0.064146 0.072472 20.6054 26.1797 2 2459343.8375 531120230 -3491.88263862831 23.5869507975083 -164.680675112398 12.4973585993835 -2951.34455916696 46.0107218390527 -64.5767315925131 1.04012987007711 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 568 531 8 2 ZTF_g 1590274953015 0 2.1756 101.187 4.14317 26.2587 9.287e-06 0.0297041 -0.101021 1.64082e-05 533 30. 0.081404 0.062287 20.761 26.2587 2 2459344.7749537 531120130 -2072.38229210429 19.5975543708379 -117.63127268413 3.79288619014298 -2010.0360920438 35.8299432934015 -56.4771700641686 1.03898490699021 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 569 531 8 2 ZTF_g 1590315043015 0 1.802 100.929 4.0388 26.2654 8.6118e-06 0.0285427 -0.0992281 1.52989e-05 531 30. 0.070522 0.062101 20.9331 26.2654 2 2459344.8150463 531120130 -2082.92376086217 16.5692770260357 -139.837810756845 6.2305350435026 -1927.34894114766 32.6031114849228 -59.5136371586322 1.03312129624584 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 570 531 8 2 ZTF_i 1590351423015 0 1.2452 283.395 6.58876 25.6524 3.5713e-06 0.0268185 0.183427 1.84292e-05 534 30. 0.098317 0.094841 20.0064 25.6524 2 2459344.8514236 531120330 -3617.62249787969 20.9071554795076 -192.478886688683 17.0524400359816 -3217.01961903476 43.8000503114367 -73.9425276508012 1.02373455439296 0.11624348112185 16.7769996261597 0.0209999997168779 0.850000023841858 -0.063000001013279 2458173.984468 2458332.659340 0
 571 531 8 2 ZTF_r 1590399603015 0 2.5082 188.156 5.31586 26.1815 6.4786e-06 0.0246717 0.124467 1.13603e-05 532 30. 0.070155 0.071144 20.3894 26.1815 2 2459344.8996065 531120230 -3229.65119969778 26.6487122371904 -134.813751856797 5.14384791689708 -3088.50301479283 43.818789926423 -70.9582410996537 1.07115966969641 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 572 531 8 2 ZTF_g 1591360643015 0 2.1497 101.526 4.68671 26.2538 7.0771e-06 0.0259851 -0.0779485 1.25407e-05 531 30. 0.073695 0.06483 20.6353 26.2538 1 2459345.8606481 531120130 -2051.59136507375 20.9163622355353 -109.108732114524 3.81651303859389 -2023.04920751551 37.3285003207093 -54.560846078088 1.04530967977911 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 573 531 8 2 ZTF_g 1594359173015 0 1.765 101.055 4.40337 26.2275 8.3318e-06 0.0281252 -0.0658058 1.48137e-05 531 30. 0.069164 0.064128 20.8483 26.2275 2 2459348.8591782 531120130 -2084.9583622199 20.4946760878656 -113.164739640184 4.3569000536037 -1948.20135139123 38.6546957833189 -50.7395688890361 1.04687202018652 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 574 531 8 2 ZTF_g 1594379913015 0 1.8558 100.944 4.39435 26.2303 7.0609e-06 0.025908 -0.0683349 1.25491e-05 531 30. 0.067802 0.063021 20.8272 26.2303 2 2459348.879919 531120130 -2089.38783101881 18.9530862950429 -122.629207628722 5.18373186439988 -2001.06164541156 35.7771472896456 -56.3079804662721 1.04395512362791 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 575 531 8 2 ZTF_r 1595317443015 0 1.713 195.906 5.22635 26.2359 5.3783e-06 0.0227246 0.110274 9.48853e-06 535 30. 0.067116 0.062049 20.7328 26.2359 2 2459349.8174421 531120230 -3410.1545828805 23.1601902925313 -163.789758959628 11.2596410704922 -3071.17797396474 42.9930259826132 -71.9154435784474 1.05302100205765 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 576 531 8 2 ZTF_g 1595363353015 0 1.7875 101.909 3.89801 26.2533 7.5794e-06 0.0270444 -0.0743288 1.34815e-05 533 30. 0.073843 0.06281 20.9725 26.2533 1 2459349.8633565 531120130 -2070.15292958625 16.2136547992297 -142.028764215861 7.01505648226489 -1980.8887291278 30.5035509847821 -65.3769828202505 1.04764700138443 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 577 531 8 2 ZTF_g 1595364293015 0 1.7592 101.881 3.88849 26.2522 7.3563e-06 0.0264096 -0.0773389 1.3118e-05 531 30. 0.071854 0.064554 20.9833 26.2522 2 2459349.864294 531120130 -2105.86183660511 15.5463770400469 -150.679954019238 6.40124337053857 -1984.93686879766 29.5601895791705 -67.6012421185647 1.04415951994251 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 578 531 8 2 ZTF_g 1598217113015 0 2.6035 95.4098 5.89063 26.1738 1.30396e-05 0.0346752 -0.0518156 2.48267e-05 512 30. 0.074253 0.070875 20.1781 26.1738 2 2459352.7171181 531120130 -1714.35717124394 31.8332003215093 -59.9067566219161 1.40322025176801 -1740.89578424441 51.7075095059976 -33.8948991018469 1.06046510702686 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 579 531 8 2 ZTF_r 1598295963015 0 2.4087 189.089 5.58284 26.1978 6.0101e-06 0.0238965 0.111307 1.05448e-05 535 30. 0.073491 0.068642 20.3253 26.1978 2 2459352.7959606 531120230 -3009.14463512927 29.6858205000798 -112.758374536779 3.49226866339015 -2851.41650060466 48.5792369136711 -59.0915201054625 1.06758632112995 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 580 531 8 2 ZTF_r 1598296893015 0 1.7465 189.322 5.5218 26.2 5.0158e-06 0.0218236 0.110009 8.79965e-06 535 30. 0.068319 0.060895 20.6163 26.2 1 2459352.7968981 531120230 -3260.68717717034 20.8949605675136 -173.589071741109 11.5459235705199 -2883.76533852326 38.589683403684 -75.2322229137084 1.05000642216596 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 581 531 8 2 ZTF_g 1598349093015 0 2.4882 98.0017 4.04141 26.2045 9.7291e-06 0.0305022 -0.0631479 1.72452e-05 531 30. 0.083189 0.070475 20.6317 26.2045 2 2459352.8490972 531120130 -1813.00857757678 21.2161033656188 -95.0580798203602 2.20890101707495 -1861.9122151567 34.8765700475957 -53.745316655069 1.06460522492419 0.126762383593493 17.781000328064 0.0149999996647239 0.337999999523163 -0.0189999993890524 2458204.921053 2458328.667037 0
 582 531 8 2 ZTF_i 1598363863015 0 1.7579 279 5.91402 25.6233 2.2942e-06 0.0216198 0.191452 1.14855e-05 534 30. 0.071654 0.075286 19.9679 25.6233 2 2459352.8638657 531120330 -3074.73670379811 24.3790306240447 -140.296326715617 8.06331945991317 -2981.73917579386 47.2858020177796 -63.4825091804138 1.03860832179701 0.11624348112185 16.7769996261597 0.0209999997168779 0.850000023841858 -0.063000001013279 2458173.984468 2458332.659340 0
 583 531 8 2 ZTF_r 1599309963015 0 2.2819 194.332 6.40808 26.224 6.8772e-06 0.0254978 0.116731 1.21272e-05 531 30. 0.06901 0.068778 20.3062 26.224 2 2459353.8099653 531120230 -3155.74016997888 30.8649363947018 -113.734088879609 4.03593365048521 -2887.50435026718 52.8565679574226 -54.9969846801283 1.06122974612363 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
 584 531 8 2 ZTF_r 1599317233015 0 2.4013 195.143 6.3419 26.228 7.0624e-06 0.0258094 0.116705 1.24454e-05 531 30. 0.066996 0.07493 20.2494 26.228 2 2459353.8172338 531120230 -3077.05181546177 29.9659922201751 -114.224942523675 3.93461219464317 -2917.70042304728 49.4695532231451 -59.3769523249271 1.06820338323876 0.158987338515103 17.3350004196167 0.0179999992251396 0.526000022888184 -0.0350000001490116 2458186.939896 2458226.876562 0
